Title: test opamp tran
Date: Sun Jan 25 01:23:15  2026
Command: ngspice-44.2, Build Tue Mar 18 07:01:35 UTC 2025
Plotname: Transient Analysis
Flags: real
No. Variables: 3
No. Points: 478
Variables:
	0	time	time
	1	v(vout3)	voltage
	2	v(visr)	voltage
Values:
 0	0.000000000000000e+00
	2.999478694541935e-01
	3.000000000000000e-01

 1	1.000000000000000e-08
	2.999478692824784e-01
	3.000000000000000e-01

 2	2.000000000000000e-08
	2.999478690125084e-01
	3.000000000000000e-01

 3	4.000000000000000e-08
	2.999478686531279e-01
	3.000000000000000e-01

 4	8.000000000000000e-08
	2.999478690293967e-01
	3.000000000000000e-01

 5	1.600000000000000e-07
	2.999478705008917e-01
	3.000000000000000e-01

 6	3.200000000000000e-07
	2.999478692164209e-01
	3.000000000000000e-01

 7	6.400000000000000e-07
	2.999478684714466e-01
	3.000000000000000e-01

 8	1.000000000000000e-06
	2.999478701316584e-01
	3.000000000000000e-01

 9	1.000000100000000e-06
	3.000027207787486e-01
	3.199999999878466e-01

 10	1.000000300000000e-06
	3.001166994005928e-01
	3.600000000058914e-01

 11	1.000000700000000e-06
	3.003585721225232e-01
	4.399999999996294e-01

 12	1.000001000000000e-06
	3.005418882782085e-01
	5.000000000000000e-01

 13	1.000001080000000e-06
	3.005515805648387e-01
	5.000000000000000e-01

 14	1.000001240000000e-06
	3.005646271684005e-01
	5.000000000000000e-01

 15	1.000001560000000e-06
	3.005714992627906e-01
	5.000000000000000e-01

 16	1.000002200000000e-06
	3.005718735553474e-01
	5.000000000000000e-01

 17	1.000003480000000e-06
	3.005715280783091e-01
	5.000000000000000e-01

 18	1.000006040000000e-06
	3.005712703511547e-01
	5.000000000000000e-01

 19	1.000011160000000e-06
	3.005704745554826e-01
	5.000000000000000e-01

 20	1.000021400000001e-06
	3.005691286455400e-01
	5.000000000000000e-01

 21	1.000041880000001e-06
	3.005662744868898e-01
	5.000000000000000e-01

 22	1.000082840000002e-06
	3.005609488151781e-01
	5.000000000000000e-01

 23	1.000164760000004e-06
	3.005507345916474e-01
	5.000000000000000e-01

 24	1.000328600000009e-06
	3.005324387305245e-01
	5.000000000000000e-01

 25	1.000656280000018e-06
	3.004996598851893e-01
	5.000000000000000e-01

 26	1.001311640000036e-06
	3.004372677030624e-01
	5.000000000000000e-01

 27	1.002622360000072e-06
	3.003451933762722e-01
	5.000000000000000e-01

 28	1.005003290593633e-06
	3.005202630787482e-01
	5.000000000000000e-01

 29	1.009433908160033e-06
	3.019575111391768e-01
	5.000000000000000e-01

 30	1.017867029328577e-06
	3.063229914176208e-01
	5.000000000000000e-01

 31	1.032928449547916e-06
	3.153162260662489e-01
	5.000000000000000e-01

 32	1.057151966341284e-06
	3.304740213419890e-01
	5.000000000000000e-01

 33	1.086949183249995e-06
	3.507829936592414e-01
	5.000000000000000e-01

 34	1.134263238332869e-06
	3.860211749977259e-01
	5.000000000000000e-01

 35	1.228891348498618e-06
	4.586960936597161e-01
	5.000000000000000e-01

 36	1.354259184076234e-06
	4.927861893885407e-01
	5.000000000000000e-01

 37	1.378137642699610e-06
	4.862881984802451e-01
	5.000000000000000e-01

 38	1.425894559946361e-06
	4.773550962254995e-01
	5.000000000000000e-01

 39	1.521408394439863e-06
	4.844164941974043e-01
	5.000000000000000e-01

 40	1.603941672259974e-06
	4.995696673070263e-01
	5.000000000000000e-01

 41	1.698785844499022e-06
	4.990102812861036e-01
	5.000000000000000e-01

 42	1.807428882490712e-06
	4.965123737732636e-01
	5.000000000000000e-01

 43	1.920476145265918e-06
	5.015807310291596e-01
	5.000000000000000e-01

 44	2.095211483550513e-06
	4.988952466199252e-01
	5.000000000000000e-01

 45	2.273273108399239e-06
	5.000559551720158e-01
	5.000000000000000e-01

 46	2.513814469571174e-06
	5.002890778677481e-01
	5.000000000000000e-01

 47	2.910898456767148e-06
	4.994457693682189e-01
	5.000000000000000e-01

 48	3.705066431159098e-06
	5.005048336714099e-01
	5.000000000000000e-01

 49	4.705066431159097e-06
	4.993561314168415e-01
	5.000000000000000e-01

 50	5.705066431159097e-06
	5.005650104293593e-01
	5.000000000000000e-01

 51	6.705066431159097e-06
	4.993142093685589e-01
	5.000000000000000e-01

 52	7.705066431159097e-06
	5.005892924208121e-01
	5.000000000000000e-01

 53	8.705066431159097e-06
	4.993056852801058e-01
	5.000000000000000e-01

 54	9.705066431159098e-06
	5.005836197889829e-01
	5.000000000000000e-01

 55	1.070506643115910e-05
	4.993239745499408e-01
	5.000000000000000e-01

 56	1.170506643115910e-05
	5.005541817811862e-01
	5.000000000000000e-01

 57	1.270506643115910e-05
	4.993630615712692e-01
	5.000000000000000e-01

 58	1.370506643115910e-05
	5.005067957882858e-01
	5.000000000000000e-01

 59	1.470506643115910e-05
	4.994173385828017e-01
	5.000000000000000e-01

 60	1.570506643115910e-05
	5.004468298567764e-01
	5.000000000000000e-01

 61	1.670506643115910e-05
	4.994816987671416e-01
	5.000000000000000e-01

 62	1.770506643115910e-05
	5.003791018312531e-01
	5.000000000000000e-01

 63	1.870506643115910e-05
	4.995516257445173e-01
	5.000000000000000e-01

 64	1.970506643115910e-05
	5.002956680182692e-01
	5.000000000000000e-01

 65	2.070506643115910e-05
	4.996229905794723e-01
	5.000000000000000e-01

 66	2.170506643115910e-05
	5.002319851276052e-01
	5.000000000000000e-01

 67	2.270506643115910e-05
	4.996893674969036e-01
	5.000000000000000e-01

 68	2.370506643115910e-05
	5.001669335552236e-01
	5.000000000000000e-01

 69	2.470506643115910e-05
	4.997545940753087e-01
	5.000000000000000e-01

 70	2.570506643115911e-05
	5.001048958495952e-01
	5.000000000000000e-01

 71	2.670506643115911e-05
	4.998152426558078e-01
	5.000000000000000e-01

 72	2.770506643115911e-05
	5.000486558993078e-01
	5.000000000000000e-01

 73	2.870506643115911e-05
	4.998691745675585e-01
	5.000000000000000e-01

 74	2.970506643115911e-05
	4.999997177270414e-01
	5.000000000000000e-01

 75	3.070506643115911e-05
	4.999152631309029e-01
	5.000000000000000e-01

 76	3.170506643115911e-05
	4.999587863670332e-01
	5.000000000000000e-01

 77	3.270506643115910e-05
	4.999530552306904e-01
	5.000000000000000e-01

 78	3.370506643115910e-05
	4.999260241461539e-01
	5.000000000000000e-01

 79	3.470506643115910e-05
	4.999825793020565e-01
	5.000000000000000e-01

 80	3.570506643115909e-05
	4.999011914222412e-01
	5.000000000000000e-01

 81	3.670506643115909e-05
	5.000042197483475e-01
	5.000000000000000e-01

 82	3.770506643115909e-05
	4.998837620691375e-01
	5.000000000000000e-01

 83	3.870506643115909e-05
	5.000186204100026e-01
	5.000000000000000e-01

 84	3.970506643115908e-05
	4.998730043910850e-01
	5.000000000000000e-01

 85	4.070506643115908e-05
	5.000266004691102e-01
	5.000000000000000e-01

 86	4.170506643115908e-05
	4.998680564630015e-01
	5.000000000000000e-01

 87	4.270506643115907e-05
	5.000290873232295e-01
	5.000000000000000e-01

 88	4.370506643115907e-05
	4.998679843438482e-01
	5.000000000000000e-01

 89	4.470506643115907e-05
	5.000270557424142e-01
	5.000000000000000e-01

 90	4.570506643115907e-05
	4.998718364564279e-01
	5.000000000000000e-01

 91	4.670506643115906e-05
	5.000214786102893e-01
	5.000000000000000e-01

 92	4.770506643115906e-05
	4.998786807673973e-01
	5.000000000000000e-01

 93	4.870506643115906e-05
	5.000132908559360e-01
	5.000000000000000e-01

 94	4.970506643115906e-05
	4.998876422282469e-01
	5.000000000000000e-01

 95	5.070506643115905e-05
	5.000033531811678e-01
	5.000000000000000e-01

 96	5.170506643115905e-05
	4.998979272373479e-01
	5.000000000000000e-01

 97	5.270506643115905e-05
	4.999924312684980e-01
	5.000000000000000e-01

 98	5.370506643115904e-05
	4.999088389811013e-01
	5.000000000000000e-01

 99	5.470506643115904e-05
	4.999811880033385e-01
	5.000000000000000e-01

 100	5.570506643115904e-05
	4.999197879998434e-01
	5.000000000000000e-01

 101	5.670506643115904e-05
	4.999701705216024e-01
	5.000000000000000e-01

 102	5.770506643115903e-05
	4.999302935048516e-01
	5.000000000000000e-01

 103	5.870506643115903e-05
	4.999598112508472e-01
	5.000000000000000e-01

 104	5.970506643115903e-05
	4.999399899583259e-01
	5.000000000000000e-01

 105	6.070506643115902e-05
	4.999504306294179e-01
	5.000000000000000e-01

 106	6.170506643115903e-05
	4.999486122672190e-01
	5.000000000000000e-01

 107	6.270506643115903e-05
	4.999422475311044e-01
	5.000000000000000e-01

 108	6.370506643115902e-05
	4.999559914196459e-01
	5.000000000000000e-01

 109	6.470506643115902e-05
	4.999353900796375e-01
	5.000000000000000e-01

 110	6.570506643115902e-05
	4.999620415325738e-01
	5.000000000000000e-01

 111	6.670506643115901e-05
	4.999299066285972e-01
	5.000000000000000e-01

 112	6.770506643115901e-05
	4.999667487249019e-01
	5.000000000000000e-01

 113	6.870506643115901e-05
	4.999257779569660e-01
	5.000000000000000e-01

 114	6.970506643115901e-05
	4.999701571339557e-01
	5.000000000000000e-01

 115	7.070506643115900e-05
	4.999229343158321e-01
	5.000000000000000e-01

 116	7.170506643115900e-05
	4.999723566325041e-01
	5.000000000000000e-01

 117	7.270506643115900e-05
	4.999212644197831e-01
	5.000000000000000e-01

 118	7.370506643115899e-05
	4.999734700563887e-01
	5.000000000000000e-01

 119	7.470506643115899e-05
	4.999206302636858e-01
	5.000000000000000e-01

 120	7.570506643115899e-05
	4.999736415474807e-01
	5.000000000000000e-01

 121	7.670506643115899e-05
	4.999208772703297e-01
	5.000000000000000e-01

 122	7.770506643115898e-05
	4.999730284891235e-01
	5.000000000000000e-01

 123	7.870506643115898e-05
	4.999218416466651e-01
	5.000000000000000e-01

 124	7.970506643115898e-05
	4.999717913749617e-01
	5.000000000000000e-01

 125	8.070506643115898e-05
	4.999233615181792e-01
	5.000000000000000e-01

 126	8.170506643115897e-05
	4.999700842848712e-01
	5.000000000000000e-01

 127	8.270506643115897e-05
	4.999252850723676e-01
	5.000000000000000e-01

 128	8.370506643115897e-05
	4.999680527243145e-01
	5.000000000000000e-01

 129	8.470506643115896e-05
	4.999274685210487e-01
	5.000000000000000e-01

 130	8.570506643115896e-05
	4.999658305342842e-01
	5.000000000000000e-01

 131	8.670506643115896e-05
	4.999297846335699e-01
	5.000000000000000e-01

 132	8.770506643115896e-05
	4.999635329240689e-01
	5.000000000000000e-01

 133	8.870506643115895e-05
	4.999321263863127e-01
	5.000000000000000e-01

 134	8.970506643115895e-05
	4.999612556340858e-01
	5.000000000000000e-01

 135	9.070506643115895e-05
	4.999344036939384e-01
	5.000000000000000e-01

 136	9.170506643115894e-05
	4.999590794043097e-01
	5.000000000000000e-01

 137	9.270506643115894e-05
	4.999365459778116e-01
	5.000000000000000e-01

 138	9.370506643115894e-05
	4.999570622256806e-01
	5.000000000000000e-01

 139	9.470506643115894e-05
	4.999385010082590e-01
	5.000000000000000e-01

 140	9.570506643115893e-05
	4.999552477116982e-01
	5.000000000000000e-01

 141	9.670506643115893e-05
	4.999402354930802e-01
	5.000000000000000e-01

 142	9.770506643115893e-05
	4.999536616856906e-01
	5.000000000000000e-01

 143	9.870506643115892e-05
	4.999417273593869e-01
	5.000000000000000e-01

 144	9.970506643115892e-05
	4.999523189629708e-01
	5.000000000000000e-01

 145	1.007050664311589e-04
	4.999429709677398e-01
	5.000000000000000e-01

 146	1.017050664311589e-04
	4.999512183478184e-01
	5.000000000000000e-01

 147	1.027050664311589e-04
	4.999439710736961e-01
	5.000000000000000e-01

 148	1.037050664311589e-04
	4.999503508502646e-01
	5.000000000000000e-01

 149	1.047050664311589e-04
	4.999447415489026e-01
	5.000000000000000e-01

 150	1.057050664311589e-04
	4.999497011712191e-01
	5.000000000000000e-01

 151	1.067050664311589e-04
	4.999452993444983e-01
	5.000000000000000e-01

 152	1.077050664311589e-04
	4.999492488450016e-01
	5.000000000000000e-01

 153	1.087050664311589e-04
	4.999456707077596e-01
	5.000000000000000e-01

 154	1.097050664311589e-04
	4.999489658073842e-01
	5.000000000000000e-01

 155	1.107050664311589e-04
	4.999458836192001e-01
	5.000000000000000e-01

 156	1.117050664311589e-04
	4.999488244040393e-01
	5.000000000000000e-01

 157	1.127050664311589e-04
	4.999459661225016e-01
	5.000000000000000e-01

 158	1.137050664311589e-04
	4.999487982412237e-01
	5.000000000000000e-01

 159	1.147050664311589e-04
	4.999459445157559e-01
	5.000000000000000e-01

 160	1.157050664311589e-04
	4.999488618406596e-01
	5.000000000000000e-01

 161	1.167050664311589e-04
	4.999458456534190e-01
	5.000000000000000e-01

 162	1.177050664311589e-04
	4.999489884367954e-01
	5.000000000000000e-01

 163	1.187050664311589e-04
	4.999456941036320e-01
	5.000000000000000e-01

 164	1.197050664311589e-04
	4.999491551952205e-01
	5.000000000000000e-01

 165	1.207050664311589e-04
	4.999455126187014e-01
	5.000000000000000e-01

 166	1.217050664311589e-04
	4.999493426648647e-01
	5.000000000000000e-01

 167	1.227050664311589e-04
	4.999453188635283e-01
	5.000000000000000e-01

 168	1.237050664311589e-04
	4.999495338737752e-01
	5.000000000000000e-01

 169	1.247050664311589e-04
	4.999451282430695e-01
	5.000000000000000e-01

 170	1.257050664311588e-04
	4.999497164513848e-01
	5.000000000000000e-01

 171	1.267050664311588e-04
	4.999449525106224e-01
	5.000000000000000e-01

 172	1.277050664311588e-04
	4.999498788526881e-01
	5.000000000000000e-01

 173	1.287050664311588e-04
	4.999448008738727e-01
	5.000000000000000e-01

 174	1.297050664311588e-04
	4.999500138914336e-01
	5.000000000000000e-01

 175	1.307050664311588e-04
	4.999446796891941e-01
	5.000000000000000e-01

 176	1.317050664311588e-04
	4.999501179432416e-01
	5.000000000000000e-01

 177	1.327050664311588e-04
	4.999445909323215e-01
	5.000000000000000e-01

 178	1.337050664311588e-04
	4.999501882032149e-01
	5.000000000000000e-01

 179	1.347050664311588e-04
	4.999445383315194e-01
	5.000000000000000e-01

 180	1.357050664311588e-04
	4.999502227109545e-01
	5.000000000000000e-01

 181	1.367050664311588e-04
	4.999445203041356e-01
	5.000000000000000e-01

 182	1.377050664311588e-04
	4.999502239783949e-01
	5.000000000000000e-01

 183	1.387050664311588e-04
	4.999445350941320e-01
	5.000000000000000e-01

 184	1.397050664311588e-04
	4.999501951603117e-01
	5.000000000000000e-01

 185	1.407050664311588e-04
	4.999445783719061e-01
	5.000000000000000e-01

 186	1.417050664311588e-04
	4.999501399977022e-01
	5.000000000000000e-01

 187	1.427050664311588e-04
	4.999446461592861e-01
	5.000000000000000e-01

 188	1.437050664311588e-04
	4.999500614363114e-01
	5.000000000000000e-01

 189	1.447050664311588e-04
	4.999447362567770e-01
	5.000000000000000e-01

 190	1.457050664311588e-04
	4.999499640873193e-01
	5.000000000000000e-01

 191	1.467050664311588e-04
	4.999448430127141e-01
	5.000000000000000e-01

 192	1.477050664311588e-04
	4.999498520802734e-01
	5.000000000000000e-01

 193	1.487050664311588e-04
	4.999449611914396e-01
	5.000000000000000e-01

 194	1.497050664311588e-04
	4.999497310686026e-01
	5.000000000000000e-01

 195	1.507050664311588e-04
	4.999450872954913e-01
	5.000000000000000e-01

 196	1.517050664311588e-04
	4.999496043480434e-01
	5.000000000000000e-01

 197	1.527050664311588e-04
	4.999452165850968e-01
	5.000000000000000e-01

 198	1.537050664311588e-04
	4.999494766050801e-01
	5.000000000000000e-01

 199	1.547050664311588e-04
	4.999453456640995e-01
	5.000000000000000e-01

 200	1.557050664311588e-04
	4.999493496039289e-01
	5.000000000000000e-01

 201	1.567050664311588e-04
	4.999454731563833e-01
	5.000000000000000e-01

 202	1.577050664311588e-04
	4.999492254765967e-01
	5.000000000000000e-01

 203	1.587050664311588e-04
	4.999455957546302e-01
	5.000000000000000e-01

 204	1.597050664311588e-04
	4.999491069572025e-01
	5.000000000000000e-01

 205	1.607050664311588e-04
	4.999457131169920e-01
	5.000000000000000e-01

 206	1.617050664311587e-04
	4.999489942771048e-01
	5.000000000000000e-01

 207	1.627050664311587e-04
	4.999458227059494e-01
	5.000000000000000e-01

 208	1.637050664311587e-04
	4.999488912901308e-01
	5.000000000000000e-01

 209	1.647050664311587e-04
	4.999459221351339e-01
	5.000000000000000e-01

 210	1.657050664311587e-04
	4.999487964898884e-01
	5.000000000000000e-01

 211	1.667050664311587e-04
	4.999460135937415e-01
	5.000000000000000e-01

 212	1.677050664311587e-04
	4.999487109066195e-01
	5.000000000000000e-01

 213	1.687050664311587e-04
	4.999460953958086e-01
	5.000000000000000e-01

 214	1.697050664311587e-04
	4.999486337990349e-01
	5.000000000000000e-01

 215	1.707050664311587e-04
	4.999461691461191e-01
	5.000000000000000e-01

 216	1.717050664311587e-04
	4.999485657141689e-01
	5.000000000000000e-01

 217	1.727050664311587e-04
	4.999462338339902e-01
	5.000000000000000e-01

 218	1.737050664311587e-04
	4.999485049117746e-01
	5.000000000000000e-01

 219	1.747050664311587e-04
	4.999462914028718e-01
	5.000000000000000e-01

 220	1.757050664311587e-04
	4.999484514324523e-01
	5.000000000000000e-01

 221	1.767050664311587e-04
	4.999463420806090e-01
	5.000000000000000e-01

 222	1.777050664311587e-04
	4.999484049409647e-01
	5.000000000000000e-01

 223	1.787050664311587e-04
	4.999463862009562e-01
	5.000000000000000e-01

 224	1.797050664311587e-04
	4.999483632148343e-01
	5.000000000000000e-01

 225	1.807050664311587e-04
	4.999464254237287e-01
	5.000000000000000e-01

 226	1.817050664311587e-04
	4.999483275544852e-01
	5.000000000000000e-01

 227	1.827050664311587e-04
	4.999464589301498e-01
	5.000000000000000e-01

 228	1.837050664311587e-04
	4.999482956433970e-01
	5.000000000000000e-01

 229	1.847050664311587e-04
	4.999464901604534e-01
	5.000000000000000e-01

 230	1.857050664311587e-04
	4.999482657740030e-01
	5.000000000000000e-01

 231	1.867050664311587e-04
	4.999465186836567e-01
	5.000000000000000e-01

 232	1.877050664311587e-04
	4.999482392399008e-01
	5.000000000000000e-01

 233	1.887050664311587e-04
	4.999465448035341e-01
	5.000000000000000e-01

 234	1.897050664311587e-04
	4.999482133509444e-01
	5.000000000000000e-01

 235	1.907050664311587e-04
	4.999465699790210e-01
	5.000000000000000e-01

 236	1.917050664311587e-04
	4.999481892023008e-01
	5.000000000000000e-01

 237	1.927050664311587e-04
	4.999465939832003e-01
	5.000000000000000e-01

 238	1.937050664311587e-04
	4.999481655967433e-01
	5.000000000000000e-01

 239	1.947050664311587e-04
	4.999466175772105e-01
	5.000000000000000e-01

 240	1.957050664311587e-04
	4.999481423162597e-01
	5.000000000000000e-01

 241	1.967050664311587e-04
	4.999466405784794e-01
	5.000000000000000e-01

 242	1.977050664311586e-04
	4.999481201661492e-01
	5.000000000000000e-01

 243	1.987050664311586e-04
	4.999466626700367e-01
	5.000000000000000e-01

 244	1.997050664311586e-04
	4.999480973942428e-01
	5.000000000000000e-01

 245	2.007050664311586e-04
	4.999466860364560e-01
	5.000000000000000e-01

 246	2.010000010000000e-04
	4.999480498065771e-01
	5.000000000000000e-01

 247	2.010000011000000e-04
	4.998936252435729e-01
	4.799999989957139e-01

 248	2.010000013000000e-04
	4.997807427494918e-01
	4.399999969871417e-01

 249	2.010000017000000e-04
	4.995456552601412e-01
	3.599999983910080e-01

 250	2.010000020000000e-04
	4.993722716582577e-01
	3.000000000000000e-01

 251	2.010000020800000e-04
	4.993656231347922e-01
	3.000000000000000e-01

 252	2.010000022400000e-04
	4.993561449837797e-01
	3.000000000000000e-01

 253	2.010000025600000e-04
	4.993502934648331e-01
	3.000000000000000e-01

 254	2.010000032000000e-04
	4.993494457698802e-01
	3.000000000000000e-01

 255	2.010000044800000e-04
	4.993490453070060e-01
	3.000000000000000e-01

 256	2.010000070399999e-04
	4.993478268899184e-01
	3.000000000000000e-01

 257	2.010000121599999e-04
	4.993456707359206e-01
	3.000000000000000e-01

 258	2.010000223999999e-04
	4.993412372179545e-01
	3.000000000000000e-01

 259	2.010000428799998e-04
	4.993328590338983e-01
	3.000000000000000e-01

 260	2.010000838399996e-04
	4.993170991172853e-01
	3.000000000000000e-01

 261	2.010001657599993e-04
	4.992898325380456e-01
	3.000000000000000e-01

 262	2.010003295999986e-04
	4.992482407348033e-01
	3.000000000000000e-01

 263	2.010006572799973e-04
	4.992018701777122e-01
	3.000000000000000e-01

 264	2.010013126399947e-04
	4.991904369499982e-01
	3.000000000000000e-01

 265	2.010026078588135e-04
	4.992804065699294e-01
	3.000000000000000e-01

 266	2.010051982964509e-04
	4.994312749768735e-01
	3.000000000000000e-01

 267	2.010075633067074e-04
	4.992902299313885e-01
	3.000000000000000e-01

 268	2.010122933272204e-04
	4.971397455670542e-01
	3.000000000000000e-01

 269	2.010217533682463e-04
	4.841832344041206e-01
	3.000000000000000e-01

 270	2.010403475834684e-04
	4.524415965645469e-01
	3.000000000000000e-01

 271	2.010738213785036e-04
	4.252093541016481e-01
	3.000000000000000e-01

 272	2.011145266516768e-04
	4.173750327645734e-01
	3.000000000000000e-01

 273	2.011959371980232e-04
	3.876757436699597e-01
	3.000000000000000e-01

 274	2.012786924464460e-04
	3.494058282140185e-01
	3.000000000000000e-01

 275	2.014442029432917e-04
	3.069839753671948e-01
	3.000000000000000e-01

 276	2.016467465558869e-04
	3.028395894316430e-01
	3.000000000000000e-01

 277	2.020518337810774e-04
	2.979978523941410e-01
	3.000000000000000e-01

 278	2.024204378699087e-04
	3.009212740527650e-01
	3.000000000000000e-01

 279	2.031576460475715e-04
	2.994313637553112e-01
	3.000000000000000e-01

 280	2.041576460475715e-04
	3.001127667294235e-01
	3.000000000000000e-01

 281	2.051576460475715e-04
	3.000857735832128e-01
	3.000000000000000e-01

 282	2.061576460475715e-04
	2.994992620445530e-01
	3.000000000000000e-01

 283	2.071576460475715e-04
	3.006627080304330e-01
	3.000000000000000e-01

 284	2.081576460475715e-04
	2.989726399544929e-01
	3.000000000000000e-01

 285	2.091576460475715e-04
	3.011437761512137e-01
	3.000000000000000e-01

 286	2.101576460475715e-04
	2.985477004553724e-01
	3.000000000000000e-01

 287	2.111576460475715e-04
	3.015181508833161e-01
	3.000000000000000e-01

 288	2.121576460475715e-04
	2.982311532395129e-01
	3.000000000000000e-01

 289	2.131576460475715e-04
	3.017830832253972e-01
	3.000000000000000e-01

 290	2.141576460475715e-04
	2.980233282346061e-01
	3.000000000000000e-01

 291	2.151576460475715e-04
	3.019433289576815e-01
	3.000000000000000e-01

 292	2.161576460475715e-04
	2.979141658405139e-01
	3.000000000000000e-01

 293	2.171576460475715e-04
	3.020066408704196e-01
	3.000000000000000e-01

 294	2.181576460475715e-04
	2.978955823738087e-01
	3.000000000000000e-01

 295	2.191576460475715e-04
	3.019844735307559e-01
	3.000000000000000e-01

 296	2.201576460475715e-04
	2.979542109057695e-01
	3.000000000000000e-01

 297	2.211576460475715e-04
	3.018936736565827e-01
	3.000000000000000e-01

 298	2.221576460475715e-04
	2.980752972969312e-01
	3.000000000000000e-01

 299	2.231576460475715e-04
	3.017474203767642e-01
	3.000000000000000e-01

 300	2.241576460475715e-04
	2.982441133490018e-01
	3.000000000000000e-01

 301	2.251576460475715e-04
	3.015601097674715e-01
	3.000000000000000e-01

 302	2.261576460475715e-04
	2.984466683428638e-01
	3.000000000000000e-01

 303	2.271576460475715e-04
	3.013452572777893e-01
	3.000000000000000e-01

 304	2.281576460475715e-04
	2.986705473173011e-01
	3.000000000000000e-01

 305	2.291576460475715e-04
	3.011155716138145e-01
	3.000000000000000e-01

 306	2.301576460475715e-04
	2.989027659528228e-01
	3.000000000000000e-01

 307	2.311576460475715e-04
	3.008809923122569e-01
	3.000000000000000e-01

 308	2.321576460475715e-04
	2.991349412398203e-01
	3.000000000000000e-01

 309	2.331576460475715e-04
	3.006510971367203e-01
	3.000000000000000e-01

 310	2.341576460475715e-04
	2.993583832912240e-01
	3.000000000000000e-01

 311	2.351576460475714e-04
	3.004335735738334e-01
	3.000000000000000e-01

 312	2.361576460475714e-04
	2.995663016229942e-01
	3.000000000000000e-01

 313	2.371576460475714e-04
	3.002343404730977e-01
	3.000000000000000e-01

 314	2.381576460475714e-04
	2.997536628939387e-01
	3.000000000000000e-01

 315	2.391576460475714e-04
	3.000576406589296e-01
	3.000000000000000e-01

 316	2.401576460475714e-04
	2.999170618321824e-01
	3.000000000000000e-01

 317	2.411576460475714e-04
	2.999056803901440e-01
	3.000000000000000e-01

 318	2.421576460475714e-04
	3.000545087277223e-01
	3.000000000000000e-01

 319	2.431576460475714e-04
	2.997814352116862e-01
	3.000000000000000e-01

 320	2.441576460475715e-04
	3.001649843620665e-01
	3.000000000000000e-01

 321	2.451576460475715e-04
	2.996836456847843e-01
	3.000000000000000e-01

 322	2.461576460475715e-04
	3.002501768449386e-01
	3.000000000000000e-01

 323	2.471576460475715e-04
	2.996098710523833e-01
	3.000000000000000e-01

 324	2.481576460475715e-04
	3.003116460053789e-01
	3.000000000000000e-01

 325	2.491576460475716e-04
	2.995594498465423e-01
	3.000000000000000e-01

 326	2.501576460475716e-04
	3.003508182566180e-01
	3.000000000000000e-01

 327	2.511576460475716e-04
	2.995303615982966e-01
	3.000000000000000e-01

 328	2.521576460475716e-04
	3.003701023322576e-01
	3.000000000000000e-01

 329	2.531576460475717e-04
	2.995198653839876e-01
	3.000000000000000e-01

 330	2.541576460475717e-04
	3.003724106848232e-01
	3.000000000000000e-01

