Title: test opamp tran
Date: Sat Jan 24 03:18:22  2026
Command: ngspice-44.2, Build Tue Mar 18 07:01:35 UTC 2025
Plotname: Transient Analysis
Flags: real
No. Variables: 3
No. Points: 475
Variables:
	0	time	time
	1	v(vout3)	voltage
	2	v(visr)	voltage
Values:
 0	0.000000000000000e+00
	2.999441468299509e-01
	3.000000000000000e-01

 1	1.000000000000000e-08
	2.999441469206461e-01
	3.000000000000000e-01

 2	2.000000000000000e-08
	2.999441470982609e-01
	3.000000000000000e-01

 3	4.000000000000000e-08
	2.999441476230947e-01
	3.000000000000000e-01

 4	8.000000000000000e-08
	2.999441490529426e-01
	3.000000000000000e-01

 5	1.600000000000000e-07
	2.999441497923724e-01
	3.000000000000000e-01

 6	3.200000000000000e-07
	2.999441471322120e-01
	3.000000000000000e-01

 7	6.400000000000000e-07
	2.999441508528444e-01
	3.000000000000000e-01

 8	1.000000000000000e-06
	2.999441518865558e-01
	3.000000000000000e-01

 9	1.000000100000000e-06
	3.000024597709803e-01
	3.199999999878466e-01

 10	1.000000300000000e-06
	3.001246465922388e-01
	3.600000000058914e-01

 11	1.000000700000000e-06
	3.003936889844470e-01
	4.399999999996294e-01

 12	1.000001000000000e-06
	3.006068799997116e-01
	5.000000000000000e-01

 13	1.000001080000000e-06
	3.006223573334278e-01
	5.000000000000000e-01

 14	1.000001240000000e-06
	3.006457568690714e-01
	5.000000000000000e-01

 15	1.000001560000000e-06
	3.006651619039941e-01
	5.000000000000000e-01

 16	1.000002200000000e-06
	3.006716945751690e-01
	5.000000000000000e-01

 17	1.000003480000000e-06
	3.006710810019362e-01
	5.000000000000000e-01

 18	1.000006040000000e-06
	3.006711986808004e-01
	5.000000000000000e-01

 19	1.000011160000000e-06
	3.006707498089187e-01
	5.000000000000000e-01

 20	1.000021400000001e-06
	3.006703589303170e-01
	5.000000000000000e-01

 21	1.000041880000001e-06
	3.006691489415663e-01
	5.000000000000000e-01

 22	1.000082840000002e-06
	3.006671486154249e-01
	5.000000000000000e-01

 23	1.000164760000004e-06
	3.006628303142933e-01
	5.000000000000000e-01

 24	1.000328600000009e-06
	3.006548794418826e-01
	5.000000000000000e-01

 25	1.000656280000018e-06
	3.006398553887508e-01
	5.000000000000000e-01

 26	1.001311640000036e-06
	3.006146641423236e-01
	5.000000000000000e-01

 27	1.002622360000072e-06
	3.005700175824886e-01
	5.000000000000000e-01

 28	1.005243800000145e-06
	3.004581985424354e-01
	5.000000000000000e-01

 29	1.010069710041656e-06
	3.002161618509374e-01
	5.000000000000000e-01

 30	1.019721530124677e-06
	3.003565549791304e-01
	5.000000000000000e-01

 31	1.039025170290720e-06
	3.044066443156268e-01
	5.000000000000000e-01

 32	1.077632450622807e-06
	3.233019936045679e-01
	5.000000000000000e-01

 33	1.146469282967961e-06
	3.712816171105700e-01
	5.000000000000000e-01

 34	1.263891968330350e-06
	4.487042744471796e-01
	5.000000000000000e-01

 35	1.373692763298397e-06
	4.956911594074734e-01
	5.000000000000000e-01

 36	1.593294353234489e-06
	5.128672388572675e-01
	5.000000000000000e-01

 37	1.630406495841703e-06
	5.073126619680872e-01
	5.000000000000000e-01

 38	1.704630781056130e-06
	4.978928347365186e-01
	5.000000000000000e-01

 39	1.853079351484983e-06
	4.934466619377651e-01
	5.000000000000000e-01

 40	2.149976492342691e-06
